400 2 100 0
48.2471877	26.29897163
49.14720547	39.65809366
51.59459773	54.22326022
54.98528152	43.00148258
52.40596364	38.94790335
50.29157263	39.93413439
55.26130862	40.72074272
52.71486215	46.70042027
55.77568244	37.13970283
50.39298357	43.57390491
49.98336307	44.91842002
51.11957547	40.70178658
51.1082625	38.35740482
51.03731509	31.59613253
48.1150745	35.55822569
49.04127208	51.1945883
46.54678277	35.03066647
53.99984856	41.62354354
46.68509645	34.43831257
47.26607257	37.29305046
66.09325409	35.13788225
52.28754061	37.54879809
54.16431476	44.76711193
45.36993982	46.53431016
49.96155907	31.84352419
49.37929033	40.13059207
43.72606908	32.34012193
49.90187348	45.2436144
51.05487288	40.94319603
54.26025508	34.37166935
46.78712811	43.25387418
54.05465016	40.8628831
53.22920869	40.26653197
46.39410362	28.76857717
55.07609911	23.48721419
49.35629262	51.13237886
47.38859515	42.7915803
50.6778032	39.48921413
46.23399617	41.94306949
48.07295012	35.7024329
51.7264756	42.41133876
56.70061127	41.06981133
50.1011108	30.2352738
51.16349383	35.12703653
49.42119985	41.75391051
45.07133452	35.77449898
48.74890818	47.85467819
49.73562353	40.84897465
46.56010459	37.99393663
49.86305738	28.91351424
50.12292844	28.33834979
47.96622205	43.65645519
50.8403731	34.17553227
46.82795988	48.70176336
48.37625182	45.14016392
48.01304284	31.08937118
51.17562536	50.03689249
51.0040003	42.40288045
51.1597831	45.44425347
52.44286639	26.57083779
45.55228442	38.52215751
51.79490598	44.09069344
43.65911208	37.11345481
51.56612259	44.5806064
49.70496901	39.70636054
52.61375135	51.75409125
47.54400278	40.94737743
47.23393785	39.08003019
52.51650135	45.76520506
51.72918362	36.25192231
54.86176305	41.43293846
52.67398264	45.2725909
50.12246801	44.53223038
46.24958946	47.71620762
54.71969088	38.36265033
44.29446689	27.98484739
47.99844545	34.48889866
52.73392743	52.32379873
53.04216428	28.81850843
52.25422582	35.39169949
54.17456704	25.04681571
48.75641493	48.71095835
45.57760475	45.37054348
51.78585424	36.42718649
47.75246579	45.09657639
52.62214826	33.50623511
52.98966825	49.31485374
52.19351023	48.27602435
48.8917375	48.22170023
51.37714778	39.41962415
49.02096533	43.4313075
45.47075731	34.89683432
53.64303105	43.55419161
49.95742883	41.80907364
50.86283535	46.89487933
49.75243782	43.19606443
51.51558424	42.43574505
53.72249815	36.60915591
49.51491986	54.71897122
50.43793534	38.2705026
19.91542493	20.99339104
22.76300736	22.49994173
9.289116204	18.70607098
13.06799848	20.96957592
15.42577254	24.65883204
26.96530489	19.37387656
21.80042091	20.77252935
-12.09180821	16.32289473
12.61318291	18.72487479
2.216339706	24.92196705
14.85993041	19.49823177
8.67693532	18.99794602
20.21890057	22.43863269
11.66189693	20.80560312
3.854248714	17.17319042
2.792834291	19.35778987
13.13704049	17.21896984
11.44123078	21.93732831
-2.794157556	19.8935391
-9.533126761	21.4408397
5.142661646	24.40442818
12.04715889	19.28240868
23.86301847	21.6590343
7.186819201	18.87617378
5.991049673	19.9569286
8.222415343	17.62944753
13.34747483	18.44596005
2.616153577	19.38784185
12.37878339	21.65235178
1.601862348	19.9189663
3.040580648	18.38035819
0.005471773	19.35037522
22.25130291	18.57853027
25.35845513	23.22479536
11.29529099	18.8099762
9.919293714	19.04536708
13.06640686	19.71762691
23.50790626	21.74138222
24.76628313	19.98202384
-5.259684005	20.15690603
-18.1870598	18.94028178
26.5270194	19.33228537
27.78512342	20.42115744
7.525878825	20.15537125
-9.54858817	21.68594852
16.04810566	20.04429694
1.883714756	21.50586402
12.5934014	19.91406639
12.83308736	19.01266165
7.572399479	16.90572622
22.24157131	19.0824108
6.745418684	22.11898168
-10.59668986	18.53245754
11.2405394	22.53508006
17.3217052	22.33328592
10.58209935	19.55221256
-9.835715648	20.77368213
15.9848503	17.67454938
-14.39446689	20.12423698
10.34086725	18.35216386
22.67710559	24.07811967
14.02719706	18.85424813
4.515633261	21.51053882
2.207017385	21.25214683
16.41786073	17.6073741
7.074417024	15.02579158
31.8691639	18.87886133
11.76826234	22.69019438
0.219998836	18.05138941
5.25767862	23.55850716
12.97272891	20.48662514
2.98001967	25.55315637
22.53824848	18.62424829
11.83433713	20.34184723
9.059593847	20.65640279
-14.95617082	18.13242539
4.468453224	19.5885355
10.7753215	19.12049134
10.49476512	18.94872417
27.08258424	22.48696324
5.548466813	18.72487479
38.80769898	18.58659521
13.65002961	23.39628969
2.039056451	20.80079644
-3.358908291	17.76652658
22.04173259	17.65032044
-1.467795957	23.3706965
4.822496774	19.53116458
3.861638359	20.68650934
18.97719019	19.14670752
10.45877186	18.03236278
19.9555109	18.09205747
16.11621545	19.16994284
11.30839908	21.45934337
25.96872607	20.76725655
15.00160695	17.27615887
14.13444923	18.79368261
14.55481768	19.84846454
15.81278528	19.26426881
3.379674379	20.15169007
6.068856944	18.44264948
7.291718046	22.51876372
10.78913445	16.28664227
-9.301296561	19.66792984
-3.304952518	19.20367827
22.91828085	17.62418611
31.51537046	18.32341928
-1.852762327	19.98997737
5.183065948	18.46718765
1.741469785	23.00996362
17.37984465	19.81699148
20.24473022	19.6391989
6.75349045	21.13620899
18.04629963	18.84522367
3.496362549	22.46163836
-2.75093382	22.23033567
-2.008626982	21.91253093
-4.338456822	22.0650441
17.84802978	21.74921752
12.45361207	18.08093435
15.86539954	15.43713784
-8.389664547	18.94643906
7.831605469	21.34586116
15.51729045	20.89436298
20.04634669	22.98131454
21.79123501	15.64108293
9.308283805	22.02402134
-10.48946044	20.73605861
12.02528554	19.05632649
4.046231677	21.43568741
12.66149982	19.7572877
3.024971445	20.09114046
5.762846083	21.86284979
22.2432084	18.28904038
14.40343229	18.9029493
14.70297437	20.64349933
-5.596651792	19.9668762
17.94939297	20.39304041
2.641232893	22.26108568
21.61372438	16.44223863
24.78683771	22.03118361
10.17710136	20.85295596
24.86487236	19.90625383
12.70511009	21.01091246
-19.81541911	17.50339612
3.572737367	17.74209755
11.01342721	20.26137286
21.36213541	19.87453748
19.80223831	20.64285359
-0.964163266	19.68482825
25.6589067	20.69121825
-5.671957954	19.33875188
14.49549589	15.00876584
16.51591563	20.46003152
20.42874374	21.74989054
22.90595719	19.45024456
-0.60429895	23.79439371
0.352421264	20.69739372
11.2698365	21.52912435
8.135308488	19.49618086
-3.825138012	20.07858489
14.75516799	19.20781647
7.467477897	19.74078719
10.31025138	19.99380407
8.817258984	19.28551006
-3.46420504	24.157082
8.377643351	18.77952177
3.124151842	17.83238763
